delivery_day,strategy,planned_profit_eur,base_terminal_soc_deviation_mwh,exclusivity_violations,energy_eur,capacity_eur,activation_eur,shortfall_cost_eur,schedule_gap_cost_eur,recovery_cost_eur,total_eur,committed_mw_hours,required_activation_mwh,delivered_activation_mwh,reserve_power_gap_mwh,reserve_energy_gap_mwh,day_ahead_gap_mwh,recovery_grid_mwh,max_committed_gross_power_mw,max_realised_gross_power_mw,slots_with_shortfall,slots_with_schedule_gap,activation_during_charge_slots,recovery_during_discharge_slots,recovery_during_activation_slots,recovery_overlap_slots,min_soc_mwh,max_soc_mwh,terminal_soc_mwh,terminal_soc_deviation_mwh,cycles,aggregation_quarter_total_eur,aggregation_hourly_total_eur,aggregation_cost_eur
2026-08-05,perfect_quarter_price,1387.9694869697323,-2.6645352591003757e-15,0,1243.1694869697317,144.8,921.2964379911111,0.00012838999998943777,0.0,163.55234877905178,2145.7134477917907,8.0,2.2782222222222224,2.2782212222222222,0.0,9.999999999177334e-07,0.0,2.6802602603532524,4.0,4.0,0,0,0,0,3,3,-8.881784197001252e-16,7.999999999999998,4.399999998999994,-1.000006299989309e-09,1.5969544457292888,2145.7134477917907,1959.2982195271709,186.41522826461983
2026-08-06,B2_F01,1712.3062613587178,1.7763568394002505e-15,2,907.6717905874132,368.90087820982626,1014.7785163613819,-4.623755144138905,0.0,-15.562093014095858,2311.537033316856,57.07681271972187,6.517678248777498,6.061118383850573,0.24977777777777765,0.20678208714914711,0.0,7.1307275104124415,4.0,4.0,3,0,3,3,8,11,-1.0000006378518833e-09,8.000000001000002,4.400000000000006,5.329070518200751e-15,1.0868046748808384,1513.6730127156557,1444.4964568878863,69.17655582776933
2026-08-06,B2_F08,1396.6099202506134,1.7763568394002505e-15,0,903.4658261483987,353.02110007738224,878.2454259018053,-3.24038967111111,0.0,-29.284330603721223,2167.2570724024185,57.25659956120887,6.541878657576379,6.2920998797986005,0.24977777777777765,9.999999998795694e-07,0.0,7.402470446821885,4.0,4.0,2,0,1,2,10,11,-1.000000082740371e-09,8.000000001000004,4.400000000000006,5.329070518200751e-15,0.9219544457292886,1513.6730127156557,1444.4964568878863,69.17655582776933
2026-08-06,oracle_price_reserve,1437.8815930076387,0.0,0,1109.7757860168308,328.10580699080833,849.5851557413316,-5.735417143084273,0.0,-141.56389795778458,2434.7660638498396,33.603745682628315,4.168521356243892,3.482485853495953,0.0,0.6860355027479392,0.0,4.097042181668125,4.0,4.0,3,0,8,1,8,16,0.0,8.000000002,4.400000001,1.000000082740371e-09,1.2407044457292888,1513.6730127156557,1444.4964568878863,69.17655582776933
2026-08-06,perfect_quarter_price,1374.882542718395,-3.552713678800501e-15,0,1117.042542718395,257.84000000000003,68.1619119644444,8.188000001698454e-05,0.0,-70.62863991281594,1513.6730127156557,8.0,0.9728888888888888,0.9728878888888887,0.0,1.0000000002074322e-06,0.0,1.1445739880127566,4.0,4.0,1,0,0,0,1,1,0.0,8.000000002,4.400000000999997,9.999965300266922e-10,1.5907044457292887,1513.6730127156557,1444.4964568878863,69.17655582776933
2026-08-07,B2_F01,1483.8436550762892,-8.881784197001252e-16,3,850.4889835331599,199.6477298100198,450.8857004956256,9.295000000754035e-05,0.0,156.48080884083245,1344.541512047973,57.2,2.3856963370182624,2.3856953370182623,0.0,1.0000000000811226e-06,0.0,2.8067003964920727,4.000000000000001,4.000000000000001,1,0,4,4,12,15,-1.000000304784976e-09,8.000000001,4.3999999999999995,-8.881784197001252e-16,1.0797297297297297,1228.8876564331872,1185.31027103356,43.577385399627246
2026-08-07,B2_F08,1305.0371704187103,-8.881784197001252e-16,0,936.108172052607,174.937188085428,505.1097476697479,0.00029680000051374687,0.0,136.48683626388254,1479.6679747438998,60.64817704925449,2.6651130014584514,2.6651120014584495,0.0,1.000000001730953e-06,0.0,3.135425884068763,4.000000000000001,4.000000000000001,1,0,8,0,8,16,-1.000000082740371e-09,8.000000001,4.399999999999999,-1.7763568394002505e-15,1.2724699096468144,1228.8876564331872,1185.31027103356,43.577385399627246
2026-08-07,oracle_price_reserve,1329.641564477915,0.0,0,1127.9532282276914,201.6883362502234,475.046491323604,0.00010280000020411184,0.0,127.96853298673727,1676.7194200147812,61.03248591222092,2.56743075895254,2.567429758952538,0.0,1.0000000019855237e-06,0.0,3.0205055965983862,4.0,4.0,1,0,0,0,8,8,-1.000000304784976e-09,7.999999999,4.399999997999999,-2.0000010536591617e-09,1.0282044457292887,1228.8876564331872,1185.31027103356,43.577385399627246
2026-08-07,perfect_quarter_price,1034.4358825977904,0.0,0,880.9158825977903,153.52,254.14479184888893,0.00017793999996066733,0.0,59.69284007349208,1228.8876564331872,16.0,1.4466666666666668,1.4466656666666668,0.0,9.999999997789555e-07,0.0,1.7019596078431374,4.0,4.0,0,0,0,0,2,2,0.09231596049393831,8.000000001,4.4,0.0,1.1749999999999998,1228.8876564331872,1185.31027103356,43.577385399627246
2026-08-08,B2_F01,1384.8963366982452,1.7763568394002505e-15,0,1166.8178821314368,215.4405912597717,248.23800103896474,0.00026760000002254983,0.0,131.16145340386677,1499.3347534263066,53.07681271972187,1.5616843049562033,1.5616833049562033,0.0,1.0000000000842668e-06,0.0,1.8372744764190618,4.000000000000001,4.000000000000001,1,0,3,2,14,17,-9.999999283499816e-10,8.000000001,4.400000000000001,8.881784197001252e-16,0.9290293908803974,1478.0537401493011,1439.9176928856712,38.13604726362996
2026-08-08,B2_F08,1205.3806701056308,8.881784197001252e-16,0,1198.8560026574849,289.6205615549944,294.5476280955387,0.00026760000001512245,0.0,160.18927962974706,1622.834645078271,57.40633159822647,2.1196171291027266,2.1196161291027265,0.0,1.0000000000565112e-06,0.0,2.493666034238501,4.0,4.0,1,0,5,0,16,20,-9.999999162069173e-10,8.000000001,4.4,0.0,0.9290293908803976,1478.0537401493011,1439.9176928856712,38.13604726362996
