HourUTC,HourDK,PriceArea,CentralPowerMWh,LocalPowerMWh,CommercialPowerMWh,LocalPowerSelfConMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh,HydroPowerMWh,SolarPowerLt10kW_MWh,SolarPowerGe10Lt40kW_MWh,SolarPowerGe40kW_MWh,SolarPowerSelfConMWh,UnknownProdMWh,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGB_MWh,ExchangeGreatBelt_MWh,GrossConsumptionMWh,GridLossTransmissionMWh,GridLossInterconnectorsMWh,GridLossDistributionMWh,PowerToHeatMWh
2026-01-05T14:00:00,2026-01-05T15:00:00,DK1,812.347952,533.557413,78.528735,87.157338,17.175836,434.994245,1.314283,476.869514,1.842199,0.325204,0.043899,13.901159,3.199523,0.947188,632.9117,-585.41,918.2,-381.412,1044.03034,-312.1,3778.424528,56.856748,23.4023,143.110723,150.441158
2026-01-05T13:00:00,2026-01-05T14:00:00,DK1,795.729047,482.720631,72.427386,90.425724,11.33048,475.496729,1.168735,433.453349,1.675373,0.996543,0.089921,47.657431,8.686659,0.836501,1425.1952,-675.998,763.07,-701.83,994.867064,-357.5,3870.498773,64.977882,36.2078,150.603988,173.747951
2026-01-05T12:00:00,2026-01-05T13:00:00,DK1,794.442629,490.079909,71.801911,89.824589,20.075931,560.111942,1.825806,424.014039,1.677941,1.361713,0.099384,62.269457,10.061756,0.616358,1205.1253,-663.335,734.24,-702.826,912.062915,-88.3,3925.23058,56.098115,35.906,155.510734,176.783324
2026-01-05T11:00:00,2026-01-05T12:00:00,DK1,811.445206,397.137661,66.550975,69.245199,17.383404,516.354433,1.576865,464.692167,1.662374,1.901909,0.184495,61.542132,13.880821,1.310919,1067.3044,-698.925,1184.6,-641.673,1013.755026,-411.3,3938.629987,70.203087,34.6086,157.531195,169.944426
2026-01-05T10:00:00,2026-01-05T11:00:00,DK1,811.676975,380.638567,68.142734,65.843805,18.76484,477.361022,0.856706,493.426154,1.654478,1.820073,0.148681,59.310814,14.876827,1.095923,1372.4377,-404.621,809.97,-690.695,875.920113,-328.5,4030.129412,65.912553,26.4966,163.636713,200.776148
2026-01-05T09:00:00,2026-01-05T10:00:00,DK1,806.914308,345.919402,73.031131,83.639885,19.147254,423.309301,0.59679,446.317996,1.673526,0.847225,0.070401,37.821837,11.445786,1.123244,960.8721,-331.831,1018.28,-210.805,712.76187,-359.3,4041.836056,66.632711,10.2429,160.916403,194.767681
2026-01-05T08:00:00,2026-01-05T09:00:00,DK1,800.742388,350.411723,68.105151,80.1046,23.109317,444.354571,0.521386,491.475486,1.667511,0.398977,0.049399,10.332812,1.418411,0.435964,510.7916,-130.051,1303.44,-390.332,535.543784,-158.1,3944.42008,61.934278,11.5954,153.71512,173.242792
2026-01-05T07:00:00,2026-01-05T08:00:00,DK1,783.896597,382.593102,58.091311,80.023158,17.2111,464.646164,0.444191,547.93985,1.639523,0.295547,0.038988,3.002777,0.166866,0.454775,657.5583,-138.122,51.39,195.106,1017.027362,-201.0,3922.403611,62.572515,6.8917,150.751085,168.559566
2026-01-05T06:00:00,2026-01-05T07:00:00,DK1,764.097657,436.322537,58.36995,79.842964,16.350156,489.418878,0.355095,549.993637,1.690649,0.221794,0.034137,3.117825,0.168688,1.666719,1463.7493,156.869,-1151.67,-16.945,1044.526229,-126.7,3771.480215,71.085654,5.3497,138.609258,201.571872
2026-01-05T05:00:00,2026-01-05T06:00:00,DK1,729.637232,281.539215,52.974316,62.142114,16.126036,541.1177,0.335962,524.931366,1.663272,0.196559,0.027179,2.30037,0.126205,0.775268,1484.1642,254.836,-1625.81,335.412,1036.600544,-181.2,3517.895538,65.823516,7.0081,144.397101,315.790949
2026-01-05T04:00:00,2026-01-05T05:00:00,DK1,728.423161,212.930136,50.518533,60.404111,13.877472,628.423013,0.302174,468.206631,1.651783,0.137617,0.021651,2.256608,0.120794,0.414656,1519.0732,292.431,-1190.52,-60.237,490.955106,52.2,3271.590646,61.667903,3.108,133.600494,410.106275
2026-01-05T03:00:00,2026-01-05T04:00:00,DK1,725.862308,172.523154,50.090401,60.197177,12.360661,572.251009,0.320343,412.525054,1.676404,0.149651,0.024648,1.241963,0.070813,0.104045,1390.6863,292.99,-966.02,152.741,552.389232,-46.9,3385.284163,58.611187,3.4098,134.046916,546.894953
2026-01-05T02:00:00,2026-01-05T03:00:00,DK1,720.377329,168.626059,50.628883,60.35569,7.943899,516.134466,0.248614,337.900111,1.654563,0.119302,0.019524,1.063504,0.060116,0.207528,1061.1676,70.587,-157.09,221.926,362.166987,84.2,3508.297176,52.357977,4.8944,136.157872,579.846741
2026-01-05T01:00:00,2026-01-05T02:00:00,DK1,724.247182,179.524593,48.851941,55.367775,2.368151,457.777408,0.161873,290.669371,1.653736,0.083622,0.005895,0.574167,0.0,0.158321,1179.4235,26.121,-180.52,347.748,415.266636,59.1,3608.583171,54.759634,7.3185,144.679927,570.960036
2026-01-05T00:00:00,2026-01-05T01:00:00,DK1,726.631097,191.27083,48.878088,54.358989,1.167223,502.460146,0.128649,220.411298,1.675383,0.095461,0.008734,0.204179,0.0,0.659222,625.0038,16.179,-202.69,471.339,432.464874,362.9,3453.145973,55.989863,11.0172,139.092307,494.924786
2026-01-04T23:00:00,2026-01-05T00:00:00,DK1,727.894492,197.657204,51.084299,54.242864,0.617507,513.549341,0.098559,187.769881,1.654355,0.127703,0.009756,0.253198,0.0,0.840389,390.1034,187.097,47.02,306.372,519.212664,281.8,3467.404612,52.617495,7.5086,145.753124,553.108247
2026-01-04T22:00:00,2026-01-04T23:00:00,DK1,740.605993,237.097817,50.888923,55.922715,0.290919,512.625794,0.069018,137.754151,1.648094,0.137379,0.009918,0.03925,0.0,0.373507,535.1023,309.593,-209.46,436.535,438.599617,87.7,3335.533395,49.530628,9.5327,141.036247,479.903134
2026-01-04T21:00:00,2026-01-04T22:00:00,DK1,743.760206,263.773141,52.736584,54.221482,0.182498,521.271035,0.072087,106.11492,1.676566,0.159342,0.01406,0.039918,0.0,0.590086,864.3018,82.641,350.14,588.073,-367.343845,85.9,3348.32388,51.191679,14.1142,143.954754,428.275599
2026-01-04T20:00:00,2026-01-04T21:00:00,DK1,754.032639,302.941409,53.585217,52.439482,0.871291,378.071532,0.088565,91.138678,1.68828,0.187509,0.022005,0.37381,0.0,0.742878,683.8015,66.251,283.71,621.15,-404.128678,271.8,3158.767117,52.83467,15.3325,140.934761,145.457998
2026-01-04T19:00:00,2026-01-04T20:00:00,DK1,751.193702,323.188239,55.698972,50.768871,2.06698,237.368959,0.088822,73.185528,1.657818,0.230922,0.039036,0.039,0.0,1.045048,176.7008,416.753,604.88,541.68,-347.467943,314.8,3203.917754,49.091819,12.5092,141.422267,116.238208
2026-01-04T18:00:00,2026-01-04T19:00:00,DK1,751.28567,351.556909,57.577475,48.695713,3.774216,182.075205,0.092419,65.978885,1.678579,0.322817,0.061223,0.336362,0.0,0.851852,-5.7991,447.222,842.33,409.958,16.120991,151.3,3325.419216,47.111967,10.3071,145.013637,115.432224
2026-01-04T17:00:00,2026-01-04T18:00:00,DK1,755.056097,362.893788,63.202839,47.817371,4.476686,147.8318,0.084884,58.192005,1.661529,0.509009,0.114082,0.398211,0.0,1.340753,-21.3978,457.801,965.11,417.536,-37.177145,272.1,3497.551109,46.229695,10.5508,155.359947,106.675608
2026-01-04T16:00:00,2026-01-04T17:00:00,DK1,756.574228,366.611113,62.38888,48.116606,7.359684,78.656453,0.141353,69.419209,1.653539,0.523171,0.078747,0.435856,0.0,1.397025,124.2023,419.26,978.44,487.858,-1.345786,207.9,3609.670378,45.941363,10.6397,160.21755,105.775414
2026-01-04T15:00:00,2026-01-04T16:00:00,DK1,680.346596,365.624127,60.839119,48.536986,8.352322,39.153557,0.140854,88.443321,1.678155,0.275327,0.045037,0.314071,0.0,1.364385,42.7,314.054,1161.03,531.384,66.488057,-0.5,3410.269914,42.257868,13.382,150.665521,123.882706
2026-01-04T14:00:00,2026-01-04T15:00:00,DK1,636.184168,322.994863,52.879296,52.702718,8.682474,51.315511,0.214834,89.528657,1.665657,2.656944,0.278457,43.22139,14.601692,1.675616,10.4988,380.694,1321.48,556.511,-349.085073,74.6,3273.301004,43.299179,14.2282,141.41842,158.883844
2026-01-04T13:00:00,2026-01-04T14:00:00,DK1,635.564209,291.455574,51.734104,65.353422,12.118552,63.365896,0.274452,116.833898,1.663141,15.360452,1.604642,190.225892,38.527458,1.63079,71.498,89.35,1960.56,114.162,-516.264398,53.1,3258.118085,46.751004,5.693,140.084676,164.581224
2026-01-04T12:00:00,2026-01-04T13:00:00,DK1,630.026213,271.656766,52.406851,58.765574,13.917792,86.909681,0.382077,139.410683,1.676988,25.393371,2.821083,294.962141,49.708923,1.395489,316.4986,-11.98,2310.47,-222.369,-773.605183,74.0,3322.448051,51.360309,7.5354,143.360985,206.649584
2026-01-04T11:00:00,2026-01-04T12:00:00,DK1,638.41984,285.611237,61.429704,55.549045,15.559932,96.609531,0.38507,150.36996,1.666508,25.342835,2.892666,303.461452,38.973526,1.12995,311.4977,348.461,1485.05,-277.441,-683.262174,484.7,3346.406781,55.366587,7.2733,147.523277,220.043946
2026-01-04T10:00:00,2026-01-04T11:00:00,DK1,638.444035,285.104319,63.734601,50.592152,20.193174,107.422486,0.315012,148.631852,1.656125,16.306802,1.692572,243.230525,31.148218,1.115723,9.8964,155.945,1350.69,447.951,-656.596553,415.4,3332.873443,53.825234,11.9306,146.8687,221.158711
2026-01-04T09:00:00,2026-01-04T10:00:00,DK1,663.240052,278.210571,70.750458,43.456253,21.793098,143.585252,0.320049,175.019003,1.67839,5.935912,0.534005,124.855078,15.219793,1.260137,19.9933,226.518,810.35,608.867,-420.16688,512.4,3303.819471,56.837018,16.3447,145.815285,215.090519
2026-01-04T08:00:00,2026-01-04T09:00:00,DK1,712.124608,265.983422,70.720743,35.904299,25.489611,187.071789,0.435364,221.315156,1.667949,0.864874,0.105279,28.20359,2.088909,0.89121,359.2928,586.741,-55.98,250.152,-36.174168,539.2,3196.098435,54.545174,5.2052,145.541885,196.469905
2026-01-04T07:00:00,2026-01-04T08:00:00,DK1,701.997575,243.352411,71.631654,34.782023,27.480041,205.829625,0.600759,272.715228,1.662253,0.183035,0.028317,0.424306,0.0,0.604173,1111.1561,713.355,-741.18,-25.207,-67.566211,559.7,3111.549289,61.162267,6.8019,138.901684,239.581499
2026-01-04T06:00:00,2026-01-04T07:00:00,DK1,696.619008,227.658406,67.610138,34.210723,25.449264,210.218465,0.804212,330.301257,1.770724,0.171664,0.024638,0.436595,0.0,0.628518,1545.2241,716.621,-730.06,-400.095,-340.756313,577.9,2964.737399,73.159341,11.4456,131.631781,265.284035
2026-01-04T05:00:00,2026-01-04T06:00:00,DK1,696.511517,207.03641,67.889877,34.756308,25.535948,323.411898,0.869737,338.080851,1.779029,0.168857,0.020521,0.846055,0.051772,0.35856,1534.0204,716.652,-986.3,-353.522,-353.506543,588.3,2842.961197,73.553671,9.6628,124.656432,271.774635
2026-01-04T04:00:00,2026-01-04T05:00:00,DK1,695.111902,210.058026,67.296005,37.392775,25.239522,374.526738,0.949241,358.268655,1.76671,0.1153,0.009484,1.231244,0.067801,0.132015,1588.5701,716.565,-1646.57,272.436,-402.168436,585.8,2886.798082,81.973463,5.5752,122.636382,282.431062
2026-01-04T03:00:00,2026-01-04T04:00:00,DK1,695.631118,231.228132,67.715316,38.589565,26.787464,305.703612,1.13511,402.376806,1.791673,0.096644,0.006048,0.748441,0.0,0.094165,1548.1749,716.598,-1653.82,591.122,-590.384119,549.8,2933.394875,79.011376,13.8085,124.766136,249.975841
2026-01-04T02:00:00,2026-01-04T03:00:00,DK1,694.151196,250.617447,66.502334,39.566745,30.889334,329.970626,1.247343,426.174542,1.786846,0.085646,0.007331,0.776817,0.0,0.282987,1581.8635,716.718,-1259.43,483.321,-788.753841,582.6,3158.377853,78.170341,11.8299,125.22124,435.990393
2026-01-04T01:00:00,2026-01-04T02:00:00,DK1,695.889844,299.023257,68.039425,54.862547,30.829246,325.897946,1.320728,399.043554,1.784337,0.081898,0.009636,1.164777,0.062816,0.272521,1619.1872,716.704,-770.04,-61.477,-835.364599,552.4,3099.692133,77.638707,3.788,133.015801,288.014629
2026-01-04T00:00:00,2026-01-04T01:00:00,DK1,687.691517,254.707677,65.660652,55.561311,36.851766,481.381356,1.480843,454.615012,1.813927,0.084618,0.007726,0.645369,0.0,0.331029,1616.0344,704.572,-682.25,-352.091,-759.482145,568.9,3136.516058,82.958148,8.0416,134.009835,310.582976
2026-01-03T23:00:00,2026-01-04T00:00:00,DK1,667.747594,242.691158,65.450176,43.566757,42.699867,629.926917,1.630977,542.155098,1.820845,0.096512,0.011333,0.833705,0.0,0.466538,1520.8355,661.963,-588.26,-555.71,-681.705405,462.3,3058.520572,73.869417,14.961,127.036325,254.514902
2026-01-03T22:00:00,2026-01-03T23:00:00,DK1,712.229114,288.011743,65.209492,58.419641,49.962787,812.663708,2.086563,589.517832,1.808626,0.10119,0.015674,2.468263,0.129256,0.375911,1386.8402,562.79,-398.14,-103.174,-1245.303285,168.8,2954.812715,71.170856,3.9348,121.597045,180.974387
2026-01-03T21:00:00,2026-01-03T22:00:00,DK1,802.110521,296.322407,65.003348,58.988627,46.435513,966.02659,2.278265,634.856287,1.840142,0.11233,0.025712,2.093452,0.111575,0.828724,1165.2102,554.781,-525.2,67.245,-1293.623067,211.8,3057.246626,71.78193,3.1603,123.234415,217.670081
2026-01-03T20:00:00,2026-01-03T21:00:00,DK1,804.800409,339.27071,67.749139,47.223592,42.767676,810.922561,2.125539,601.899467,1.847395,0.133962,0.029652,2.795975,0.147979,0.808101,1216.2845,392.408,112.76,-185.4,-1322.902115,172.6,3108.272542,64.720072,4.8542,125.22222,195.663543
2026-01-03T19:00:00,2026-01-03T20:00:00,DK1,801.505572,346.175193,68.003771,64.250826,46.268584,887.521837,2.550568,660.822892,1.82562,0.195563,0.039066,2.51727,0.137595,0.797437,1173.5659,106.595,-25.77,392.738,-1395.528288,27.7,3161.912406,60.582501,8.3054,130.023016,146.925507
2026-01-03T18:00:00,2026-01-03T19:00:00,DK1,802.997991,364.548429,70.811251,65.410243,40.968372,842.82909,2.719272,668.932212,1.851068,0.292467,0.066877,3.022155,0.169075,1.041583,1242.9138,225.531,287.82,337.258,-1363.769286,-217.4,3378.013599,66.007404,6.6292,136.053165,211.335942
2026-01-03T17:00:00,2026-01-03T18:00:00,DK1,801.074756,359.55861,76.211832,58.333659,40.750239,521.498675,2.744262,660.677895,1.794886,0.468314,0.094899,3.843508,0.220336,1.073147,1319.8748,36.672,976.46,-68.343,-1257.089887,-64.0,3471.918931,56.783931,3.7469,144.838732,129.733899
2026-01-03T16:00:00,2026-01-03T17:00:00,DK1,798.194281,361.955892,74.652535,52.467344,42.803327,428.118133,2.16476,572.131503,1.733769,0.513257,0.109849,2.023249,0.132318,0.816392,1532.8735,1.505,1248.57,-688.839,-914.088083,64.6,3582.438026,58.694332,20.6366,149.264158,154.107752
2026-01-03T15:00:00,2026-01-03T16:00:00,DK1,785.763837,367.992804,72.626814,54.713513,18.25285,593.097882,2.068531,453.62713,1.770823,0.278529,0.057437,2.653318,0.149464,1.187775,1539.3099,83.582,609.88,-686.518,-600.245624,107.3,3407.548983,57.559492,19.9517,137.123335,158.905066
2026-01-03T14:00:00,2026-01-03T15:00:00,DK1,763.171899,337.313291,65.828041,54.740013,21.831562,624.062551,1.86677,347.696685,1.763276,0.724178,0.082886,16.128647,6.629412,1.215122,1356.701,556.325,-533.23,-370.624,-151.040183,188.7,3289.886149,59.615479,9.1843,130.330475,182.331836
2026-01-03T13:00:00,2026-01-03T14:00:00,DK1,764.651402,351.531224,71.242975,48.99574,21.116977,390.556741,1.492136,278.344906,1.744622,7.269737,0.730446,117.591484,27.413893,1.022956,1516.89,671.947,-199.3,-670.013,-324.952558,200.9,3279.17668,57.489598,19.4043,126.41812,204.6829
2026-01-03T12:00:00,2026-01-03T13:00:00,DK1,756.484688,264.897197,66.312987,60.79599,13.707631,259.241567,1.118645,246.283431,1.756842,25.072858,1.502548,204.172969,21.74527,1.03923,1309.8137,616.656,185.28,-702.974,-388.594642,345.5,3289.81291,56.589133,20.9575,128.794812,213.734645
2026-01-03T11:00:00,2026-01-03T12:00:00,DK1,761.162408,273.351006,65.392334,66.043356,16.341968,244.98729,0.839809,207.263106,1.765285,27.107953,1.670079,201.857408,22.671101,1.114768,1401.2706,698.321,-78.2,-686.41,-394.397629,476.6,3308.751842,63.333843,20.1215,128.989271,208.104934
2026-01-03T10:00:00,2026-01-03T11:00:00,DK1,760.314935,374.722441,71.543829,66.291477,23.881661,235.37901,0.63276,187.337343,1.741724,20.608322,1.497721,228.138093,32.140965,1.048589,1436.4976,696.954,-133.95,-622.184,-504.694337,436.0,3313.902132,62.214079,17.466,125.105583,204.310084
2026-01-03T09:00:00,2026-01-03T10:00:00,DK1,758.287845,358.705174,76.048905,54.129524,24.943614,282.656146,0.625648,255.909903,1.765462,11.244881,0.791978,193.682103,20.742537,1.22908,1578.191,618.198,-331.08,-695.698,-395.640942,479.3,3294.032857,70.307599,20.5187,127.158444,193.677939
2026-01-03T08:00:00,2026-01-03T09:00:00,DK1,760.724705,311.674819,73.494794,39.575024,26.377574,361.086447,0.603314,313.167006,1.780455,2.097438,0.140192,44.60699,2.342231,1.121208,1405.9982,716.394,-900.49,-355.211,-158.900024,555.9,3202.483373,72.840378,8.9526,129.93946,196.037028
2026-01-03T07:00:00,2026-01-03T08:00:00,DK1,715.584251,295.031413,72.561192,35.40293,32.631028,419.119745,0.816782,353.94437,1.695295,0.207535,0.034839,1.479214,0.086079,0.697899,1437.3779,716.699,-1841.39,382.987,-59.726935,569.6,3134.839537,78.54057,7.843,122.773532,246.089915
2026-01-03T06:00:00,2026-01-03T07:00:00,DK1,664.223567,233.20338,70.818791,35.636266,37.626386,506.605426,1.147751,437.293517,1.667291,0.18281,0.034519,1.147871,0.06826,0.790699,1052.8292,642.019,-684.43,-423.304,-251.823648,588.6,2914.337086,67.824876,10.5309,115.687963,228.791154
2026-01-03T05:00:00,2026-01-03T06:00:00,DK1,659.475505,204.381204,69.521387,35.798456,41.170641,656.89104,1.402134,508.785627,1.676798,0.189294,0.037609,1.052758,0.063983,0.623815,610.1211,552.55,-184.86,-518.149,-394.621925,585.6,2831.710426,62.399051,13.7879,110.466065,285.015994
2026-01-03T04:00:00,2026-01-03T05:00:00,DK1,666.512248,201.310617,68.550525,37.998111,42.942786,872.207102,1.730801,565.054045,1.649729,0.15647,0.022256,1.544751,0.086174,0.266873,194.3336,699.346,-142.26,-454.186,-535.861752,511.3,2732.704336,64.69038,13.2234,106.710357,234.947743
2026-01-03T03:00:00,2026-01-03T04:00:00,DK1,657.136669,191.227126,67.722481,38.638444,45.133536,984.471703,2.027785,641.839615,1.68922,0.11904,0.020277,2.241741,0.119053,0.279628,-336.7713,643.258,639.6,-464.014,-699.936432,482.7,2897.502586,61.316451,19.3693,111.501919,308.356859
2026-01-03T02:00:00,2026-01-03T03:00:00,DK1,639.989596,197.245354,65.807477,41.690315,49.255263,1114.817213,2.323993,745.238706,1.657443,0.10083,0.008014,2.048855,0.107885,0.130834,-349.271,606.097,924.12,-693.67,-869.867919,475.4,2953.229859,65.010715,28.177,116.180196,278.750807
2026-01-03T01:00:00,2026-01-03T02:00:00,DK1,605.137484,213.95647,66.292428,45.550583,53.071055,1035.20897,2.55973,798.403884,1.674961,0.08893,0.007215,2.65401,0.137508,0.243036,-187.6636,655.467,1154.01,-695.722,-1242.851959,572.0,3080.225705,74.436731,25.7266,118.384556,330.853763
2026-01-03T00:00:00,2026-01-03T01:00:00,DK1,535.614898,217.6575,66.216973,46.577374,56.597361,1185.38326,2.958666,854.855375,1.657841,0.09199,0.009448,2.879441,0.149044,0.282351,-181.0631,588.657,1048.39,-702.89,-1124.944372,475.4,3074.48105,71.645679,25.5681,119.318894,302.212028
2026-01-02T23:00:00,2026-01-03T00:00:00,DK1,534.009454,229.264587,63.556897,46.258637,58.44199,1354.739972,3.346836,966.107692,1.692008,0.107448,0.008127,2.397317,0.125645,0.295348,281.8329,528.713,366.76,-701.218,-932.246285,375.8,3179.993573,72.569646,20.7651,120.28358,391.630766
2026-01-02T22:00:00,2026-01-02T23:00:00,DK1,511.352485,242.171749,64.588262,49.129352,60.711749,1426.93086,3.568335,995.585475,1.6138,0.12618,0.021435,3.82083,0.198422,0.554962,608.7271,593.099,-27.0,-579.974,-1413.343607,450.2,2992.082389,81.653515,15.7469,114.662053,282.497682
2026-01-02T21:00:00,2026-01-02T22:00:00,DK1,500.242369,249.828732,65.83544,50.233487,60.379619,1435.960456,3.973512,1104.074542,1.585448,0.150341,0.02768,3.834992,0.200651,0.723137,739.0261,513.82,91.91,-608.106,-1452.754268,333.6,3094.546238,82.20864,16.5199,116.995608,311.83583
2026-01-02T20:00:00,2026-01-02T21:00:00,DK1,534.313248,249.133964,67.122911,52.884276,62.534223,1430.985579,4.979263,1296.556837,1.550485,0.161066,0.031374,4.430213,0.231133,0.934801,841.9204,660.1,-39.72,-530.773,-1453.455964,-14.8,3169.120809,82.386506,13.4526,124.685664,247.579416
2026-01-02T19:00:00,2026-01-02T20:00:00,DK1,536.435359,242.967256,66.903022,56.178303,63.163241,1432.998439,6.179527,1589.237202,1.583636,0.273103,0.054293,5.114145,0.272077,0.941728,893.7469,209.106,34.31,-352.39,-1453.274822,-71.8,3261.999409,80.90003,7.9961,129.278989,235.966535
2026-01-02T18:00:00,2026-01-02T19:00:00,DK1,529.247863,254.456415,67.434546,67.746058,73.983743,1434.638311,7.855722,1936.257019,1.555184,0.330915,0.061173,9.032167,0.471213,0.656857,1184.6529,2.595,56.29,-456.526,-1453.113894,-234.6,3483.025192,86.909641,11.2611,143.872192,272.443014
2026-01-02T17:00:00,2026-01-02T18:00:00,DK1,534.485486,262.729478,69.076188,75.262285,75.801,1484.095734,8.734895,2129.91087,1.573684,0.440854,0.066563,10.532236,0.551983,1.421191,1085.8266,-0.483,27.19,-409.494,-1448.393729,-262.4,3646.928318,91.053644,10.0356,156.940269,210.064081
2026-01-02T16:00:00,2026-01-02T17:00:00,DK1,527.778367,268.96605,68.767228,75.144867,78.886011,1494.78113,9.059069,2206.754702,1.558134,0.481802,0.076196,11.198263,0.587813,1.322154,530.8859,18.123,571.61,-662.288,-1250.584959,-276.6,3676.507727,89.297063,19.1661,160.121525,149.709599
2026-01-02T15:00:00,2026-01-02T16:00:00,DK1,537.824598,268.035886,68.254269,74.37124,77.702878,1501.831813,8.661208,2145.598372,1.599594,0.274503,0.040548,10.578441,0.544675,0.846623,211.688,-0.48,125.88,-610.558,-1002.498356,79.0,3499.196292,80.40366,17.039,147.985208,143.359035
2026-01-02T14:00:00,2026-01-02T15:00:00,DK1,519.592816,215.910044,67.826465,74.551824,70.249638,1463.008345,8.641786,2120.092383,1.591859,0.692941,0.066896,32.084999,6.38631,0.764819,-326.314,-0.479,312.3,-412.931,-997.665807,229.2,3385.571318,76.384478,19.013,143.00098,158.442094
2026-01-02T13:00:00,2026-01-02T14:00:00,DK1,519.976872,172.230246,66.931838,82.775927,65.272658,1447.188549,8.969116,2181.384227,1.638269,3.965117,0.348871,102.559401,16.504848,1.558219,-939.5066,180.176,712.58,-655.822,-988.404067,586.1,3566.427491,88.835678,42.2956,143.987675,321.93626
2026-01-02T12:00:00,2026-01-02T13:00:00,DK1,542.146296,148.215926,64.972063,91.131114,58.07112,1151.378395,9.673372,2119.837217,1.560381,8.667658,0.742281,174.364015,30.1061,1.085461,-1262.184,401.247,685.06,-159.278,-997.671858,538.9,3608.024541,85.416183,38.712,143.925465,363.901758
2026-01-02T11:00:00,2026-01-02T12:00:00,DK1,530.56886,127.251047,60.048077,93.945228,51.275184,1209.482022,9.543202,1778.636128,1.611183,16.578655,1.584933,238.794635,27.766899,1.2675,-1359.3511,174.357,806.29,390.025,-997.945771,459.7,3621.428682,82.878292,45.8031,137.969626,390.428907
2026-01-02T10:00:00,2026-01-02T11:00:00,DK1,532.912112,123.982075,59.959629,86.961801,51.03127,1462.905702,7.591998,1450.928298,1.558764,21.216958,1.788254,235.841806,40.929363,1.101506,-1439.8803,478.646,1381.33,-97.118,-998.134602,356.2,3759.752633,87.61441,45.5063,135.016767,531.629527
2026-01-02T09:00:00,2026-01-02T10:00:00,DK1,542.894467,123.822584,61.93684,61.928888,35.297785,1299.594547,5.1171,1070.609278,1.588492,8.017981,0.580442,150.474423,16.041821,2.02209,-1145.9519,624.618,1644.81,-413.578,-998.012893,475.6,3567.411944,85.221335,39.9109,128.77592,421.816753
2026-01-02T08:00:00,2026-01-02T09:00:00,DK1,534.281777,130.388314,62.871204,55.492452,39.306368,1360.419553,3.50457,914.094793,1.566142,0.777467,0.076036,33.751344,1.730242,0.833102,-1427.374,713.229,1570.59,-355.834,-997.802418,580.0,3221.901946,87.636409,49.288,123.907296,196.45133
2026-01-02T07:00:00,2026-01-02T08:00:00,DK1,499.367701,125.05108,61.304586,48.922946,45.268817,1445.03054,3.063712,895.984109,1.54468,0.232429,0.040495,4.957539,0.261523,0.587028,-1409.3559,681.54,1254.19,17.341,-977.067401,580.8,3279.064884,86.677708,41.5119,121.624059,367.853128
2026-01-02T06:00:00,2026-01-02T07:00:00,DK1,444.761861,96.156615,59.726518,50.52949,41.448806,1421.281587,2.950204,910.075452,1.54743,0.198668,0.03381,4.412018,0.232225,0.811923,-1560.5825,676.933,1077.39,-63.501,-380.545384,542.6,3326.460723,80.322342,50.4975,114.785192,611.300866
2026-01-02T05:00:00,2026-01-02T06:00:00,DK1,440.239263,85.347525,59.50858,49.392259,42.787901,1390.867841,3.00653,959.051423,1.543906,0.188885,0.028986,4.585749,0.240181,0.744476,-1602.0296,612.737,1299.2,-69.75,-287.082768,362.6,3353.208137,77.495076,53.2656,108.123156,839.619703
2026-01-02T04:00:00,2026-01-02T05:00:00,DK1,293.894652,86.779608,54.56394,43.70009,49.731515,1386.565148,3.150993,986.146507,1.540731,0.130612,0.016047,4.251238,0.219895,0.322541,-1592.9626,554.99,1705.6,-323.639,-360.267921,405.1,3299.833996,77.064737,56.1896,104.762524,937.399766
2026-01-02T03:00:00,2026-01-02T04:00:00,DK1,292.621337,84.652126,54.025774,46.907363,63.927737,1101.209237,3.614079,921.789305,1.558216,0.096043,0.010704,4.552342,0.232954,0.166491,-1591.042,587.693,1697.58,69.496,-674.25717,586.2,3251.033538,76.029341,51.197,106.590394,856.649393
2026-01-02T02:00:00,2026-01-02T03:00:00,DK1,259.327179,84.889686,54.554031,43.511338,66.698605,1036.77372,4.051322,1044.692863,1.519204,0.101673,0.013817,3.768057,0.194177,0.086378,-1468.586,713.476,2129.77,-253.655,-917.64542,587.6,3391.14163,79.510557,47.712,121.233563,898.004334
2026-01-02T01:00:00,2026-01-02T02:00:00,DK1,245.221686,93.572558,54.550618,51.803733,60.745097,1098.235918,4.269233,1362.045768,1.547141,0.081488,0.026995,4.444328,0.227641,0.10602,-1379.724,697.384,1960.72,-685.144,-766.207648,444.0,3247.906576,76.971545,60.425,120.657828,781.896493
2026-01-02T00:00:00,2026-01-02T01:00:00,DK1,243.261055,88.168817,53.351158,63.977713,60.326365,1227.139915,6.084512,1851.866314,1.512191,0.117045,0.021166,6.058013,0.309811,0.156355,-796.5848,635.088,1362.02,-702.311,-807.238517,237.4,3530.724113,69.176372,48.9968,134.305701,956.308797
