TimeUTC,TimeDK,PriceArea,SatisfiedDemand,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,DominatingDirection,aFRRUpMW,aFRRVWAUpEUR,aFRRVWAUpDKK,aFRRDownMW,aFRRVWADownEUR,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownEUR,mFRRMarginalPriceDownDKK
2026-04-05T17:00:00,2026-04-05T19:00:00,DK1,139.0,311.79,2329.88,4.5,1,46.58,311.79,2329.88,0.0,0.0,0.0,21.3,159.17,4.5,33.63
2026-04-05T16:45:00,2026-04-05T18:45:00,DK1,365.0,19.0,141.98,2.65,1,0.61,11.04,82.5,-8.58,0.23,1.72,19.0,141.98,2.65,19.8
2026-04-05T16:30:00,2026-04-05T18:30:00,DK1,308.0,157.57,1177.46,0.0,1,10.29,157.57,1177.46,-12.01,-3.64,-27.2,7.35,54.92,0.0,0.0
2026-04-05T16:15:00,2026-04-05T18:15:00,DK1,37.0,112.84,843.21,-0.14,1,42.18,112.84,843.21,0.0,0.0,0.0,4.33,32.36,-0.14,-1.05
2026-04-05T16:00:00,2026-04-05T18:00:00,DK1,161.0,72.85,544.38,-2.04,1,22.94,72.85,544.38,0.0,0.0,0.0,7.22,53.95,-2.04,-15.24
2026-04-05T15:45:00,2026-04-05T17:45:00,DK1,4.3,-0.91,-6.8,-0.91,0,22.81,109.33,816.98,-0.65,4.95,36.99,6.69,49.99,-0.91,-6.8
2026-04-05T15:30:00,2026-04-05T17:30:00,DK1,76.9,79.63,595.04,-2.5,1,43.43,79.63,595.04,0.0,0.0,0.0,6.7,50.07,-2.5,-18.68
2026-04-05T15:15:00,2026-04-05T17:15:00,DK1,-111.6,-3.47,-25.93,-3.47,-1,61.53,126.54,945.58,0.0,0.0,0.0,6.69,49.99,-3.47,-25.93
2026-04-05T15:00:00,2026-04-05T17:00:00,DK1,-198.7,-16.06,-120.01,-3.41,-1,7.89,40.59,303.31,-0.79,1.42,10.61,-3.41,-25.48,-16.06,-120.01
2026-04-05T14:45:00,2026-04-05T16:45:00,DK1,256.0,3.75,28.02,-11.24,1,0.05,-5.51,-41.17,-7.91,-15.09,-112.76,3.75,28.02,-11.24,-83.99
2026-04-05T14:30:00,2026-04-05T16:30:00,DK1,151.0,3.75,28.02,-18.16,1,0.06,-10.34,-77.27,-19.21,-71.36,-533.24,3.75,28.02,-18.16,-135.7
2026-04-05T14:15:00,2026-04-05T16:15:00,DK1,-58.0,-32.43,-242.34,-21.66,-1,0.0,0.0,0.0,-17.57,-32.43,-242.34,-21.66,-161.86,-26.76,-199.97
2026-04-05T14:00:00,2026-04-05T16:00:00,DK1,-76.0,-53.52,-399.93,-26.78,-1,0.04,-12.57,-93.93,-6.52,-10.55,-78.84,-26.78,-200.12,-53.52,-399.93
2026-04-05T13:45:00,2026-04-05T15:45:00,DK1,-179.0,-200.7,-1499.75,-26.78,-1,0.0,0.0,0.0,-7.29,-12.42,-92.81,-26.78,-200.12,-200.7,-1499.75
2026-04-05T13:30:00,2026-04-05T15:30:00,DK1,-175.0,-200.7,-1499.75,-26.77,-1,0.0,0.0,0.0,-3.67,0.29,2.17,-26.77,-200.04,-200.7,-1499.75
2026-04-05T13:15:00,2026-04-05T15:15:00,DK1,-197.0,-200.7,-1499.75,-22.82,-1,0.0,0.0,0.0,-12.27,-20.42,-152.59,-22.82,-170.52,-200.7,-1499.75
2026-04-05T13:00:00,2026-04-05T15:00:00,DK1,-166.0,-66.91,-499.99,-20.1,-1,0.0,0.0,0.0,-25.99,-53.0,-396.05,-20.1,-150.2,-66.91,-499.99
2026-04-05T12:45:00,2026-04-05T14:45:00,DK1,-186.0,-200.7,-1499.75,-31.57,-1,0.0,0.0,0.0,-30.93,-59.58,-445.22,-31.57,-235.91,-200.7,-1499.75
2026-04-05T12:30:00,2026-04-05T14:30:00,DK1,-181.0,-200.7,-1499.75,-26.77,-1,0.0,0.0,0.0,-29.24,-52.44,-391.86,-26.77,-200.04,-200.7,-1499.75
2026-04-05T12:15:00,2026-04-05T14:15:00,DK1,-131.0,-72.72,-543.41,-23.36,-1,0.0,0.0,0.0,-29.59,-72.72,-543.41,-23.36,-174.56,-66.9,-499.92
2026-04-05T12:00:00,2026-04-05T14:00:00,DK1,-192.4,-200.7,-1499.75,-20.13,-1,0.07,-1.22,-9.12,-9.67,-15.51,-115.9,-20.13,-150.42,-200.7,-1499.75
2026-04-05T11:45:00,2026-04-05T13:45:00,DK1,-189.0,-200.7,-1499.75,-29.13,-1,0.0,0.0,0.0,-14.62,-18.59,-138.92,-29.13,-217.68,-200.7,-1499.75
2026-04-05T11:30:00,2026-04-05T13:30:00,DK1,-171.0,-200.7,-1499.75,-22.11,-1,0.0,0.0,0.0,-16.68,-21.69,-162.08,-22.11,-165.22,-200.7,-1499.75
2026-04-05T11:15:00,2026-04-05T13:15:00,DK1,-269.0,-200.7,-1499.75,-17.37,-1,19.61,18.62,139.14,-0.29,-12.56,-93.86,-17.37,-129.8,-200.7,-1499.75
2026-04-05T11:00:00,2026-04-05T13:00:00,DK1,-131.0,-29.4,-219.69,-11.92,-1,9.25,13.14,98.19,-2.01,-25.37,-189.58,-11.92,-89.07,-29.4,-219.69
2026-04-05T10:45:00,2026-04-05T12:45:00,DK1,223.0,4.01,29.97,-16.53,1,0.0,0.0,0.0,-41.16,-95.65,-714.75,4.01,29.97,-16.53,-123.52
2026-04-05T10:30:00,2026-04-05T12:30:00,DK1,232.7,9.82,73.38,-9.02,1,1.24,9.82,73.38,-26.83,-127.1,-949.77,4.28,31.98,-9.02,-67.4
2026-04-05T10:15:00,2026-04-05T12:15:00,DK1,0.9,-8.0,-59.78,-8.0,0,60.4,75.61,565.0,0.0,0.0,0.0,6.69,49.99,-8.0,-59.78
2026-04-05T10:00:00,2026-04-05T12:00:00,DK1,-90.5,-8.36,-62.47,-8.09,-1,40.72,52.15,389.7,0.0,0.0,0.0,-8.09,-60.45,-8.36,-62.47
2026-04-05T09:45:00,2026-04-05T11:45:00,DK1,-131.0,-16.06,-120.01,-7.42,-1,17.58,21.4,159.91,0.0,0.0,0.0,-7.42,-55.45,-16.06,-120.01
2026-04-05T09:30:00,2026-04-05T11:30:00,DK1,-1.0,-6.59,-49.24,-6.59,0,23.58,26.69,199.44,0.0,0.0,0.0,-6.59,-49.24,-13.39,-100.06
2026-04-05T09:15:00,2026-04-05T11:15:00,DK1,-0.6,-5.66,-42.29,-5.66,0,15.21,16.66,124.49,-0.53,-5.8,-43.34,-5.66,-42.29,-13.38,-99.98
2026-04-05T09:00:00,2026-04-05T11:00:00,DK1,-27.0,-14.57,-108.88,-3.48,-1,0.43,2.17,16.22,-11.99,-14.57,-108.88,3.88,28.99,-3.48,-26.0
2026-04-05T08:45:00,2026-04-05T10:45:00,DK1,-127.5,-16.6,-124.05,-4.8,-1,6.9,20.8,155.43,-5.89,-16.6,-124.05,-4.8,-35.87,-13.38,-99.98
2026-04-05T08:30:00,2026-04-05T10:30:00,DK1,-59.5,-10.04,-75.02,-3.11,-1,22.49,58.13,434.38,-0.43,4.0,29.89,-3.11,-23.24,-10.04,-75.02
2026-04-05T08:15:00,2026-04-05T10:15:00,DK1,57.3,51.05,381.48,-2.48,1,7.62,51.05,381.48,-12.98,-51.47,-384.61,4.33,32.36,-2.48,-18.53
2026-04-05T08:00:00,2026-04-05T10:00:00,DK1,112.0,72.13,539.0,-1.72,1,10.68,72.13,539.0,-15.63,-67.69,-505.82,4.0,29.89,-1.72,-12.85
2026-04-05T07:45:00,2026-04-05T09:45:00,DK1,-57.0,-3.67,-27.42,-2.02,-1,20.48,38.37,286.72,-0.03,-1.73,-12.93,-2.02,-15.09,-3.67,-27.42
2026-04-05T07:30:00,2026-04-05T09:30:00,DK1,-66.1,-6.69,-49.99,-1.98,-1,25.97,41.11,307.2,0.0,0.0,0.0,-1.98,-14.8,-6.69,-49.99
2026-04-05T07:15:00,2026-04-05T09:15:00,DK1,-56.0,-5.0,-37.36,-1.37,-1,51.1,124.63,931.31,0.0,0.0,0.0,-1.37,-10.24,-5.0,-37.36
2026-04-05T07:00:00,2026-04-05T09:00:00,DK1,80.0,76.0,567.92,-0.1,1,22.6,76.0,567.92,-1.66,0.14,1.05,-0.1,-0.75,-0.1,-0.75
2026-04-05T06:45:00,2026-04-05T08:45:00,DK1,0.0,-0.07,-0.52,-0.07,0,20.53,45.0,336.27,0.0,0.0,0.0,-0.07,-0.52,-0.07,-0.52
2026-04-05T06:30:00,2026-04-05T08:30:00,DK1,-286.1,-10.0,-74.73,-0.04,-1,48.78,107.63,804.28,0.0,0.0,0.0,-0.04,-0.3,-10.0,-74.73
2026-04-05T06:15:00,2026-04-05T08:15:00,DK1,289.0,13.71,102.45,0.0,1,0.53,13.71,102.45,-4.01,-7.29,-54.48,12.04,89.97,0.0,0.0
2026-04-05T06:00:00,2026-04-05T08:00:00,DK1,323.1,211.85,1583.07,0.12,1,23.08,211.85,1583.07,-9.51,-40.47,-302.42,11.64,86.98,0.12,0.9
2026-04-05T05:45:00,2026-04-05T07:45:00,DK1,-0.8,-0.3,-2.24,-0.3,0,4.14,26.88,200.86,-0.08,13.82,103.27,6.7,50.07,-0.3,-2.24
2026-04-05T05:30:00,2026-04-05T07:30:00,DK1,102.0,6.69,49.99,-0.09,1,0.02,-4.32,-32.28,-2.13,-10.06,-75.17,6.69,49.99,-0.09,-0.67
2026-04-05T05:15:00,2026-04-05T07:15:00,DK1,78.4,5.35,39.98,-0.08,1,0.0,-13.46,-100.58,-10.59,-17.49,-130.7,5.35,39.98,-0.08,-0.6
2026-04-05T05:00:00,2026-04-05T07:00:00,DK1,175.0,6.7,50.07,-0.03,1,0.76,3.03,22.64,-7.58,-24.67,-184.35,6.7,50.07,-0.03,-0.22
2026-04-05T04:45:00,2026-04-05T06:45:00,DK1,86.0,4.68,34.97,-0.01,1,0.0,-1.94,-14.5,-12.47,-4.49,-33.55,4.68,34.97,-0.01,-0.07
2026-04-05T04:30:00,2026-04-05T06:30:00,DK1,0.0,-0.01,-0.07,-0.01,0,0.0,0.0,0.0,-2.59,5.5,41.1,4.68,34.97,-0.01,-0.07
2026-04-05T04:15:00,2026-04-05T06:15:00,DK1,-27.0,-2.51,-18.76,-0.02,-1,0.0,0.0,0.0,-8.85,-2.51,-18.76,4.29,32.06,-0.02,-0.15
2026-04-05T04:00:00,2026-04-05T06:00:00,DK1,-251.0,-10.0,-74.73,-0.01,-1,0.17,8.78,65.61,-6.74,-5.55,-41.47,-0.01,-0.07,-10.0,-74.73
2026-04-05T03:45:00,2026-04-05T05:45:00,DK1,-268.1,-10.0,-74.73,-0.03,-1,31.44,75.9,567.17,-0.01,-0.4,-2.99,-0.03,-0.22,-10.0,-74.73
2026-04-05T03:30:00,2026-04-05T05:30:00,DK1,-204.9,-0.31,-2.32,-0.01,-1,27.16,64.95,485.35,0.0,0.0,0.0,-0.01,-0.07,-0.31,-2.32
2026-04-05T03:15:00,2026-04-05T05:15:00,DK1,-67.5,0.0,0.0,0.0,-1,8.02,18.7,139.74,0.0,4.1,30.64,0.0,0.0,0.0,0.0
2026-04-05T03:00:00,2026-04-05T05:00:00,DK1,-34.6,0.04,0.3,0.04,-1,0.06,9.03,67.48,-3.26,2.61,19.5,6.7,50.07,0.04,0.3
2026-04-05T02:45:00,2026-04-05T04:45:00,DK1,5.3,0.0,0.0,0.0,0,0.0,0.0,0.0,-4.81,3.28,24.51,6.69,49.99,0.0,0.0
2026-04-05T02:30:00,2026-04-05T04:30:00,DK1,74.3,5.35,39.98,0.0,1,0.0,0.0,0.0,-13.63,-4.41,-32.95,5.35,39.98,0.0,0.0
2026-04-05T02:15:00,2026-04-05T04:15:00,DK1,125.0,7.59,56.72,0.0,1,0.0,0.0,0.0,-16.46,-4.76,-35.57,7.59,56.72,0.0,0.0
2026-04-05T02:00:00,2026-04-05T04:00:00,DK1,75.0,6.7,50.07,0.0,1,0.0,0.0,0.0,-12.94,-7.66,-57.24,6.7,50.07,0.0,0.0
2026-04-05T01:45:00,2026-04-05T03:45:00,DK1,125.0,26.44,197.58,0.0,1,0.0,0.0,0.0,-10.14,-0.84,-6.28,26.44,197.58,0.0,0.0
2026-04-05T01:30:00,2026-04-05T03:30:00,DK1,156.0,20.03,149.68,0.6,1,0.0,0.0,0.0,-22.8,-5.13,-38.33,20.03,149.68,0.6,4.48
2026-04-05T01:15:00,2026-04-05T03:15:00,DK1,-83.0,0.63,4.71,0.63,-1,3.06,25.73,192.27,-1.01,3.74,27.95,11.24,83.99,0.63,4.71
2026-04-05T01:00:00,2026-04-05T03:00:00,DK1,-50.0,-1.7,-12.7,0.66,-1,0.93,23.3,174.11,-5.92,-1.7,-12.7,11.03,82.42,0.66,4.93
2026-04-05T00:45:00,2026-04-05T02:45:00,DK1,112.0,15.0,112.09,0.74,1,0.0,0.0,0.0,-44.86,-19.04,-142.28,15.0,112.09,0.74,5.53
2026-04-05T00:30:00,2026-04-05T02:30:00,DK1,206.0,17.0,127.03,1.32,1,0.0,0.0,0.0,-27.01,-31.19,-233.07,17.0,127.03,1.32,9.86
2026-04-05T00:15:00,2026-04-05T02:15:00,DK1,0.0,1.38,10.31,1.38,0,0.63,14.69,109.77,-6.31,-2.25,-16.81,20.0,149.45,1.38,10.31
2026-04-05T00:00:00,2026-04-05T02:00:00,DK1,82.7,222.94,1665.94,1.38,1,41.12,222.94,1665.94,-2.2,-7.92,-59.18,19.96,149.15,1.38,10.31
2026-04-04T23:45:00,2026-04-05T01:45:00,DK1,90.0,41.23,308.1,0.76,1,8.02,41.23,308.1,-1.33,2.48,18.53,19.98,149.3,0.76,5.68
2026-04-04T23:30:00,2026-04-05T01:30:00,DK1,149.0,46.55,347.85,0.84,1,4.32,46.55,347.85,-7.96,-3.74,-27.95,26.0,194.29,0.84,6.28
2026-04-04T23:15:00,2026-04-05T01:15:00,DK1,-34.0,0.94,7.02,0.94,-1,33.18,85.08,635.77,0.0,0.0,0.0,19.98,149.3,0.94,7.02
2026-04-04T23:00:00,2026-04-05T01:00:00,DK1,234.0,35.31,263.86,1.0,1,2.17,35.31,263.86,-8.14,-4.51,-33.7,29.44,219.99,1.0,7.47
2026-04-04T22:45:00,2026-04-05T00:45:00,DK1,85.0,32.64,243.91,0.01,1,6.02,32.64,243.91,-3.41,0.11,0.82,19.98,149.3,0.01,0.07
2026-04-04T22:30:00,2026-04-05T00:30:00,DK1,357.0,19.98,149.3,0.0,1,0.0,0.0,0.0,-19.83,-4.72,-35.27,19.98,149.3,0.0,0.0
2026-04-04T22:15:00,2026-04-05T00:15:00,DK1,140.0,61.97,463.08,1.95,1,18.8,61.97,463.08,-1.22,-6.02,-44.99,6.77,50.59,1.95,14.57
2026-04-04T22:00:00,2026-04-05T00:00:00,DK1,225.4,46.68,348.82,2.29,1,12.21,46.68,348.82,-5.53,-5.17,-38.63,27.16,202.96,2.29,17.11
2026-04-04T21:45:00,2026-04-04T23:45:00,DK1,101.0,60.17,449.63,22.05,1,0.36,60.17,449.63,-25.66,-17.78,-132.86,22.05,164.77,21.55,161.03
2026-04-04T21:30:00,2026-04-04T23:30:00,DK1,0.0,33.4,249.58,33.4,0,1.18,80.09,598.48,-23.12,-9.86,-73.68,78.68,587.94,33.4,249.58
2026-04-04T21:15:00,2026-04-04T23:15:00,DK1,-40.0,-2.97,-22.19,44.79,-1,1.59,96.33,719.84,-16.04,-2.97,-22.19,44.79,334.7,19.6,146.46
2026-04-04T21:00:00,2026-04-04T23:00:00,DK1,-99.0,3.99,29.82,67.09,-1,2.49,75.29,562.61,-7.53,3.99,29.82,67.09,501.34,12.6,94.15
2026-04-04T20:45:00,2026-04-04T22:45:00,DK1,-91.0,-3.88,-28.99,52.91,-1,0.01,66.3,495.43,-26.39,-3.88,-28.99,52.91,395.38,29.0,216.71
2026-04-04T20:30:00,2026-04-04T22:30:00,DK1,-50.0,-2.93,-21.89,64.54,-1,0.01,42.58,318.18,-23.08,-2.93,-21.89,64.54,482.28,10.0,74.73
2026-04-04T20:15:00,2026-04-04T22:15:00,DK1,-114.0,8.03,60.0,77.75,-1,0.0,0.0,0.0,-13.01,10.36,77.42,77.75,580.99,8.03,60.0
2026-04-04T20:00:00,2026-04-04T22:00:00,DK1,0.0,100.48,750.85,100.48,0,2.26,168.57,1259.66,-0.45,54.85,409.87,100.48,750.85,88.48,661.18
2026-04-04T19:45:00,2026-04-04T21:45:00,DK1,-27.0,40.6,303.39,78.73,-1,1.62,99.66,744.72,-0.23,40.6,303.39,85.27,637.19,78.73,588.32
2026-04-04T19:30:00,2026-04-04T21:30:00,DK1,84.0,133.83,1000.06,88.39,1,0.23,74.9,559.7,-0.06,69.19,517.03,133.83,1000.06,88.39,660.5
2026-04-04T19:15:00,2026-04-04T21:15:00,DK1,238.0,401.4,2999.5,95.35,1,2.83,106.65,796.95,0.0,0.0,0.0,401.4,2999.5,95.35,712.51
2026-04-04T19:00:00,2026-04-04T21:00:00,DK1,227.7,401.5,3000.25,121.89,1,3.92,193.82,1448.34,0.0,0.0,0.0,401.5,3000.25,121.89,910.84
2026-04-04T18:45:00,2026-04-04T20:45:00,DK1,36.0,115.27,861.37,97.04,1,2.74,115.27,861.37,-0.01,64.93,485.2,99.0,739.79,97.04,725.14
2026-04-04T18:30:00,2026-04-04T20:30:00,DK1,-30.0,101.0,754.73,115.86,-1,6.39,268.05,2003.03,0.0,0.0,0.0,115.86,865.78,101.0,754.73
2026-04-04T18:15:00,2026-04-04T20:15:00,DK1,-58.0,103.0,769.68,122.43,-1,5.22,204.75,1530.01,0.0,0.0,0.0,122.43,914.87,103.0,769.68
2026-04-04T18:00:00,2026-04-04T20:00:00,DK1,31.0,146.26,1092.94,146.26,1,1.09,109.95,821.61,-0.03,69.19,517.03,146.26,1092.94,108.0,807.04
2026-04-04T17:45:00,2026-04-04T19:45:00,DK1,0.0,147.83,1104.67,147.83,0,3.66,114.35,854.49,-0.11,62.29,465.47,147.83,1104.67,107.5,803.3
2026-04-04T17:30:00,2026-04-04T19:30:00,DK1,-36.0,147.16,1099.67,147.16,-1,7.3,166.76,1246.13,0.0,0.0,0.0,147.16,1099.67,147.16,1099.67
2026-04-04T17:15:00,2026-04-04T19:15:00,DK1,-36.0,88.18,658.93,120.11,-1,3.64,103.29,771.84,0.0,0.0,0.0,120.11,897.53,88.18,658.93
2026-04-04T17:00:00,2026-04-04T19:00:00,DK1,-117.0,10.0,74.73,110.3,-1,2.93,104.33,779.62,0.0,63.57,475.03,110.3,824.23,10.0,74.73
2026-04-04T16:45:00,2026-04-04T18:45:00,DK1,-176.0,32.9,245.85,140.31,-1,7.31,109.9,821.24,0.0,0.0,0.0,140.31,1048.48,32.9,245.85
2026-04-04T16:30:00,2026-04-04T18:30:00,DK1,-196.0,32.24,240.92,103.59,-1,4.4,95.11,710.72,0.0,69.19,517.03,103.59,774.09,32.24,240.92
2026-04-04T16:15:00,2026-04-04T18:15:00,DK1,-199.0,23.21,173.44,80.1,-1,2.85,98.34,734.86,-1.79,24.35,181.96,80.1,598.56,23.21,173.44
2026-04-04T16:00:00,2026-04-04T18:00:00,DK1,-239.6,1.98,14.8,52.85,-1,3.38,90.07,673.06,-7.58,1.98,14.8,52.85,394.93,10.17,76.0
2026-04-04T15:45:00,2026-04-04T17:45:00,DK1,-175.0,10.32,77.12,60.4,-1,5.99,83.09,620.9,-1.61,10.32,77.12,60.4,451.35,11.0,82.2
2026-04-04T15:30:00,2026-04-04T17:30:00,DK1,-261.0,-5.55,-41.47,36.36,-1,3.7,97.42,727.98,-18.38,-5.55,-41.47,36.36,271.7,4.49,33.55
2026-04-04T15:15:00,2026-04-04T17:15:00,DK1,-617.0,-2.0,-14.95,26.25,-1,2.86,94.49,706.09,-1.25,20.83,155.65,26.25,196.16,-2.0,-14.95
2026-04-04T15:00:00,2026-04-04T17:00:00,DK1,-613.0,-2.0,-14.95,13.38,-1,1.2,11.8,88.18,-9.24,-1.92,-14.35,13.38,99.98,-2.0,-14.95
2026-04-04T14:45:00,2026-04-04T16:45:00,DK1,-580.0,-50.09,-374.3,33.39,-1,1.07,23.01,171.94,-19.9,-50.09,-374.3,33.39,249.51,-0.31,-2.32
2026-04-04T14:30:00,2026-04-04T16:30:00,DK1,-113.0,-52.0,-388.58,6.63,-1,0.0,0.0,0.0,-35.72,-52.0,-388.58,10.0,74.73,6.63,49.54
2026-04-04T14:15:00,2026-04-04T16:15:00,DK1,-503.0,-44.53,-332.75,2.74,-1,6.07,85.25,637.04,-27.18,-44.53,-332.75,2.74,20.47,0.0,0.0
2026-04-04T14:00:00,2026-04-04T16:00:00,DK1,-561.3,-13.38,-99.98,0.0,-1,21.74,99.61,744.35,-3.21,-9.69,-72.41,0.0,0.0,-13.38,-99.98
2026-04-04T13:45:00,2026-04-04T15:45:00,DK1,-339.0,-8.76,-65.46,0.11,-1,0.0,0.0,0.0,-22.11,-8.76,-65.46,3.0,22.42,0.11,0.82
2026-04-04T13:30:00,2026-04-04T15:30:00,DK1,-143.0,-7.78,-58.14,0.0,-1,0.15,6.39,47.75,-14.81,-7.78,-58.14,3.43,25.63,0.0,0.0
2026-04-04T13:15:00,2026-04-04T15:15:00,DK1,-172.0,-51.82,-387.23,0.0,-1,0.08,5.51,41.17,-26.71,-51.82,-387.23,0.0,0.0,0.0,0.0
2026-04-04T13:00:00,2026-04-04T15:00:00,DK1,-295.0,-10.89,-81.38,0.0,-1,0.0,30.81,230.23,-18.52,-10.89,-81.38,0.0,0.0,-1.0,-7.47
2026-04-04T12:45:00,2026-04-04T14:45:00,DK1,0.0,0.1,0.75,0.1,0,0.13,2.36,17.64,-30.93,-27.64,-206.54,3.76,28.1,0.1,0.75
2026-04-04T12:30:00,2026-04-04T14:30:00,DK1,-77.0,-11.0,-82.2,0.1,-1,0.0,0.0,0.0,-33.15,-11.0,-82.2,3.88,28.99,0.1,0.75
2026-04-04T12:15:00,2026-04-04T14:15:00,DK1,-38.0,-60.94,-455.38,0.1,-1,0.0,0.0,0.0,-41.11,-60.94,-455.38,3.73,27.87,0.1,0.75
2026-04-04T12:00:00,2026-04-04T14:00:00,DK1,-95.0,-11.95,-89.3,0.11,-1,0.0,0.0,0.0,-31.27,-11.95,-89.3,2.48,18.53,0.11,0.82
2026-04-04T11:45:00,2026-04-04T13:45:00,DK1,-247.0,-9.79,-73.16,0.04,-1,0.0,0.0,0.0,-19.74,-9.79,-73.16,0.04,0.3,0.04,0.3
2026-04-04T11:30:00,2026-04-04T13:30:00,DK1,-158.0,0.0,0.0,0.09,-1,0.08,-0.03,-0.22,-4.97,0.62,4.63,0.09,0.67,0.0,0.0
2026-04-04T11:15:00,2026-04-04T13:15:00,DK1,-79.0,-10.17,-76.0,0.15,-1,0.0,0.0,0.0,-28.18,-10.17,-76.0,0.15,1.12,-3.4,-25.41
2026-04-04T11:00:00,2026-04-04T13:00:00,DK1,-102.0,-12.77,-95.43,0.23,-1,12.51,40.94,305.93,-4.92,-12.77,-95.43,0.23,1.72,-4.0,-29.89
2026-04-04T10:45:00,2026-04-04T12:45:00,DK1,-281.0,-10.0,-74.73,0.05,-1,2.07,6.0,44.84,-3.34,-1.24,-9.27,0.05,0.37,-10.0,-74.73
2026-04-04T10:30:00,2026-04-04T12:30:00,DK1,-104.0,-15.29,-114.26,0.0,-1,0.17,0.21,1.57,-8.66,-15.29,-114.26,0.0,0.0,-10.0,-74.73
2026-04-04T10:15:00,2026-04-04T12:15:00,DK1,62.0,0.06,0.45,0.06,1,0.0,0.0,0.0,-20.34,-29.12,-217.6,0.06,0.45,-5.0,-37.36
2026-04-04T10:00:00,2026-04-04T12:00:00,DK1,-67.0,-17.6,-131.52,0.0,-1,21.98,59.14,441.93,-1.93,-17.6,-131.52,0.0,0.0,-10.0,-74.73
2026-04-04T09:45:00,2026-04-04T11:45:00,DK1,-354.0,-12.0,-89.67,0.0,-1,1.73,13.69,102.3,-9.78,-3.3,-24.66,0.0,0.0,-12.0,-89.67
2026-04-04T09:30:00,2026-04-04T11:30:00,DK1,-301.0,-27.65,-206.62,0.0,-1,0.0,0.0,0.0,-29.14,-27.65,-206.62,0.0,0.0,-10.0,-74.73
2026-04-04T09:15:00,2026-04-04T11:15:00,DK1,-190.0,-93.2,-696.45,0.05,-1,3.48,26.81,200.34,-21.1,-93.2,-696.45,0.05,0.37,-5.03,-37.59
2026-04-04T09:00:00,2026-04-04T11:00:00,DK1,-250.3,-55.95,-418.09,0.27,-1,0.37,10.8,80.7,-16.77,-55.95,-418.09,0.27,2.02,-10.0,-74.73
2026-04-04T08:45:00,2026-04-04T10:45:00,DK1,-54.0,-25.36,-189.51,0.5,-1,0.0,0.0,0.0,-41.59,-25.36,-189.51,0.5,3.74,-1.0,-7.47
2026-04-04T08:30:00,2026-04-04T10:30:00,DK1,-99.0,-29.55,-220.82,1.33,-1,0.0,0.0,0.0,-43.87,-29.55,-220.82,1.33,9.94,-2.28,-17.04
2026-04-04T08:15:00,2026-04-04T10:15:00,DK1,-157.0,-61.52,-459.71,2.0,-1,4.48,29.26,218.65,-20.93,-61.52,-459.71,2.0,14.95,-8.68,-64.86
2026-04-04T08:00:00,2026-04-04T10:00:00,DK1,257.0,11.64,86.98,3.94,1,0.0,0.0,0.0,-62.12,-81.39,-608.19,11.64,86.98,3.94,29.44
2026-04-04T07:45:00,2026-04-04T09:45:00,DK1,264.0,14.58,108.95,2.46,1,0.84,14.58,108.95,-15.82,-1.55,-11.58,4.5,33.63,2.46,18.38
2026-04-04T07:30:00,2026-04-04T09:30:00,DK1,-94.0,-10.0,-74.73,4.51,-1,0.01,1.42,10.61,-11.31,4.9,36.62,4.51,33.7,-10.0,-74.73
2026-04-04T07:15:00,2026-04-04T09:15:00,DK1,-215.0,-6.9,-51.56,6.45,-1,11.21,81.51,609.09,-5.98,1.76,13.15,6.45,48.2,-6.9,-51.56
2026-04-04T07:00:00,2026-04-04T09:00:00,DK1,-189.0,-9.98,-74.58,12.98,-1,11.44,65.11,486.54,-8.59,-0.67,-5.01,12.98,96.99,-9.98,-74.58
2026-04-04T06:45:00,2026-04-04T08:45:00,DK1,0.0,8.9,66.51,8.9,0,0.17,12.35,92.29,-6.92,-4.0,-29.89,8.9,66.51,-5.0,-37.36
2026-04-04T06:30:00,2026-04-04T08:30:00,DK1,102.5,27.3,204.0,16.03,1,0.0,0.0,0.0,-40.36,-20.51,-153.26,27.3,204.0,16.03,119.79
2026-04-04T06:15:00,2026-04-04T08:15:00,DK1,143.0,19.97,149.23,19.97,1,0.0,0.0,0.0,-75.6,-91.24,-681.8,19.97,149.23,0.0,0.0
2026-04-04T06:00:00,2026-04-04T08:00:00,DK1,154.4,21.88,163.5,21.88,1,0.0,0.0,0.0,-78.39,-54.76,-409.2,21.88,163.5,3.35,25.03
2026-04-04T05:45:00,2026-04-04T07:45:00,DK1,245.0,47.22,352.86,15.34,1,0.0,0.0,0.0,-78.72,-23.55,-175.98,47.22,352.86,15.34,114.63
2026-04-04T05:30:00,2026-04-04T07:30:00,DK1,208.0,66.65,498.05,23.46,1,0.0,0.0,0.0,-30.34,-1.41,-10.54,66.65,498.05,23.46,175.31
2026-04-04T05:15:00,2026-04-04T07:15:00,DK1,0.0,18.37,137.27,18.37,0,8.38,49.57,370.42,0.0,0.0,0.0,18.37,137.27,18.37,137.27
2026-04-04T05:00:00,2026-04-04T07:00:00,DK1,-138.1,-36.31,-271.33,19.9,-1,0.01,26.0,194.29,-56.93,-36.31,-271.33,19.9,148.7,0.0,0.0
2026-04-04T04:45:00,2026-04-04T06:45:00,DK1,-137.0,-213.07,-1592.19,20.74,-1,0.27,27.71,207.07,-29.57,-213.07,-1592.19,20.74,154.98,-5.0,-37.36
